StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q25,Q2,Q3,Q4#1_1,Q4#1_2,Q4#1_3,Q4#1_4,Q4#1_5,Q4#1_6,Q4#2_1,Q4#2_2,Q4#2_3,Q4#2_4,Q4#2_5,Q4#2_6,Q4#3_1_1,Q4#3_2_1,Q4#3_3_1,Q4#3_4_1,Q4#3_5_1,Q4#3_6_1,Q4#4_1,Q4#4_2,Q4#4_3,Q4#4_4,Q4#4_5,Q4#4_6,Q4#5_1,Q4#5_2,Q4#5_3,Q4#5_4,Q4#5_5,Q4#5_6,Q4#6_1,Q4#6_2,Q4#6_3,Q4#6_4,Q4#6_5,Q4#6_6,Q4#7_1_1,Q4#7_2_1,Q4#7_3_1,Q4#7_4_1,Q4#7_5_1,Q4#7_6_1,Q5,Q6,Q7,Q8,id_participant
2019-03-29 17:26:06,2019-03-29 17:26:54,IP Address,76.120.250.20,100,48,True,2019-03-29 17:26:55,R_3kClWIqSohGsSlZ,,,,,38.0265960693359,-78.4804992675781,anonymous,EN,Ethan video game,Maggie,66,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,6,2,4,1,3,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,,,,,,4,7,6,7,10,9,Firm but warm,"TC directly addressed every misbehavior, but didn’t say any more than what needed to be said. Maintained steady voice throughout. ",9,"TC facilitated a well paced discussion on classroom norms and their rationale. TC supported students in generating 3 classroom expectations, most of which had rationale as well. TC efficiently redirected all off task behaviors so disruptions were extremely brief. Majority of dialogue advances the classroom discussion. TC supported student engagement. TC used behavioral praise. TC is confident. ",1_1819_2_66
2019-03-30 09:49:00,2019-03-30 10:15:30,IP Address,73.251.173.25,100,1590,True,2019-03-30 10:15:30,R_1kUiOMXdac8mt1Z,,,,,38.0321044921875,-78.4889984130859,anonymous,EN,Ethan video game,Claire,68,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,27,7,6,6,22,3,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Next behavior,,Next behavior,Next behavior,Next behavior,Sim ended,27,23,58,36,31,26,"frazzled
nervous
","voice is really shaky
uses a lot of crazy hand gestures
",3,"'-The teacher candidate struggled to facilitate a discussion about classroom norms. 
- the TC supports students in generating at least one classroom expectation, though it might not be supported with logical rationale.
-Disruptions were lengthy and detracted from the overall quality of the conversation
-The majority of dialogue/sounds are (a) TC engaging with students about their behavior (b) TC attempts to keep the discussion afloat during unaddressed student misbehavior (c) student misbehavior.
-The teacher candidate did not support student engagement. Therefore, there were few moments where all students were engaged in on-task behavior. 
-Overall teacher candidate affect is not calm and may grow less so over the course of the simulation. Teacher candidate may appear nervous, flustered, or rattled. 
-TC acknowledged all of the misbehaviors and successfully redirected one, but was unsuccessful in redirecting the others
",1_1819_2_68
2019-03-30 10:51:33,2019-03-30 11:41:37,IP Address,73.251.173.25,100,3004,True,2019-03-30 11:41:38,R_3R3Z0l9J5NcSiAQ,,,,,38.0321044921875,-78.4889984130859,anonymous,EN,Ethan video game,Claire,35,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,20,2,12,18,15,4,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Next behavior,,,,Next behavior,Sim ended,13,7,26,10,38,33,"calm
seemed to get more irritated toward the end of the simulation
","voice remains steady
TC reminds Ethan that it’s her fourth tme asking him to be quiet
",6,"'-The teaching candidate supported students in generating 2 reasonable classroom expectations but did not support students in providing a rationale for these norms
-The teacher candidate facilitated a discussion about classroom norms and their rationale, though they somewhat struggled to do so. 
-TC used specific bodily cues in all of her reirections, however, most redirections were lengthy and detracted from the overall quality of the conversation
-Teacher candidate affect is confident and they remain unruffled throughout the simulation. 
Dialogue is sometimes focused on classroom norms and their rationale
",1_1819_2_35
2019-03-30 13:58:25,2019-03-30 13:59:19,IP Address,199.111.225.39,100,53,True,2019-03-30 13:59:19,R_3ymNk5MDk4dnXup,,,,,38.0935974121093,-78.5623016357421,anonymous,EN,Ethan video game,Maggie,89,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,5,3,1,4,5,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,,,,,,3,6,7,1,10,5,"Calm, firm but warm",Maintained consistent tone throughout. Didn’t really change tone/detract from conversation at all when redirecting and addressing student misbehaviors. ,9,"TC facilitated a well paced discussion focused on classroom norms and their rationale. TC supported students in generating 3 norms with rationale. TC efficiently redirected all off task student behavior. Majority of dialogue advances the classroom discussion. Teacher supported student engagement, however not all students gave one norm. TC is confident and remained unruffled.",1_1819_3_89
2019-03-30 14:48:08,2019-03-30 14:49:25,IP Address,199.111.225.39,100,76,True,2019-03-30 14:49:25,R_3L2cBRFgsP9NVus,,,,,38.0935974121093,-78.5623016357421,anonymous,EN,Ethan video game,Maggie,46,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,15,16,4,4,10,7,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Next behavior,Next behavior,Next behavior,Next behavior,Next behavior,Sim ended,39,39,55,37,42,19,"Calm mannered, increasingly annoyed/confused","Never rose her voice or changed tone, but TC would laugh/sigh and use increased hand motions increasingly towards the end. ",2,"TC was not able to support students in generating any reasonable classroom expectations. TC did not effectively redirect any behaviors, however did address all of them. Majority of sounds are TC engaging with students about their misbehavior or the misbehavior. TC affect was calm. Distractions were all lengthy and detracted from conversation. ",1_1819_2_46
2019-03-30 15:27:25,2019-03-30 15:28:28,IP Address,199.111.225.39,100,63,True,2019-03-30 15:28:29,R_3ERVSEnHrIaAm8P,,,,,38.0935974121093,-78.5623016357421,anonymous,EN,Ethan video game,Maggie,108,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,11,1,2,7,5,2,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,Yes,,,Next behavior,,Next behavior,Sim ended,1,17,49,2,43,26,"Calm, unruffled",TC maintained her poise and sustained the same tone and voice level throughout. Didn’t change her affect when redirecting. ,6,TC supported students in generating multiple expectations with rationale. TC attempted with mixed success to redirect off task behavior. Some disruptions detracted from overall quality. Dialogue is sometime focused on norms sometimes on misbehaviors. TC affect is calm.  ,1_1819_4_108
2019-03-30 15:37:15,2019-03-30 15:38:17,IP Address,199.111.225.39,100,61,True,2019-03-30 15:38:18,R_pz3KuMjia6O7t9n,,,,,38.0935974121093,-78.5623016357421,anonymous,EN,Ethan video game,Maggie,43,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,2,2,17,2,1,7,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Next behavior,,,,Next behavior,Sim ended,51,22,29,32,51,19,"Calm, slightly annoyed","Maintains same voice tone, but breathes in / sighs sometimes when Ethan begins misbehavior. ",4,"TC supports students in generating 1 norm with rationale. TC attempted with mixed success to redirect off task behavior. Most disruptions detracted from overall quality. Most of dialogue is on misbehavior, some on norms. TC affect is for the most part calm.",1_1819_2_43
2019-03-30 16:05:59,2019-03-30 16:07:42,IP Address,108.169.215.227,100,102,True,2019-03-30 16:07:42,R_2YyTsKMoVXcksjs,,,,,38.8975982666015,-77.5092010498046,anonymous,EN,Ethan video game,Rachel G,105,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,2,7,5,2,4,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,,,,,,Sim ended,33,4,22,13,27,21,calm,"Doesn't raise voice, body language seems calm/comfortable",7,"2 norms created with rationale, almost all behaviors redirected, teacher inconsistently supported student engagement, acknowledgements were timely but some redirections were lengthier, teacher was calm throughout ",1_1819_3_105
2019-03-30 16:23:33,2019-03-30 16:24:46,IP Address,108.169.215.227,100,73,True,2019-03-30 16:24:46,R_2Xp6ZCpXxq2tq0M,,,,,38.8975982666015,-77.5092010498046,anonymous,EN,Ethan video game,Rachel G,98,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,2,3,4,3,5,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,,,,,,5,12,8,4,4,7,calm,"Voice remained calm, when Ethan challenged her redirection (in the form of a question) she remained calm but reworded the redirection so that it was a command rather than a question",8,"3+ rules created with rationale, most dialogue is focused on norms, acknowledgment is timely, redirections are pretty succinct, all redirections specific, supported all students engagement, remained calm throughout",1_1819_3_98
2019-03-31 09:16:45,2019-03-31 09:17:54,IP Address,50.242.46.52,100,68,True,2019-03-31 09:17:54,R_2VsdgmteCnx7gzl,,,,,38.0321044921875,-78.4889984130859,anonymous,EN,Ethan video game,Maggie,93,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,17,1,14,11,10,,No,Yes,Yes,No,Yes,,Yes,No,No,Yes,No,,Next behavior,,,Next behavior,,,35,41,24,28,41,,Increasingly more annoyed,"Changing facial expressions when redirecting behavior, and tone changes when giving redirections. ",3,TC Supported students in generating 1 classroom expectation. TC attempted with mixed success to redirect off task behavior. Disruptions were lengthy and detracted from the class. TC candidate affect is for the most part calm but occasional instances where they appear otherwise. ,1_1819_3_93
2019-03-31 11:06:55,2019-03-31 11:07:47,IP Address,199.111.226.205,100,52,True,2019-03-31 11:07:47,R_3rS6xgHt7Rq4CxK,,,,,38.0935974121093,-78.5623016357421,anonymous,EN,Ethan video game,Maggie,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,2,6,9,11,14,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Next behavior,,,,Next behavior,,50,6,35,30,38,11,"Calm mannered,  slightly nervous/somewhat increasingly annoyed toward end","TC maintained composure and used the same tone/level of voice throughout, used increased hand motions/fumbling when giving redirections. ",5,TC supported students in generating 2 classroom expectations with some rationale. TC attempted with mixed success to redirect off task student behavior. Most disruptions detracted from the overall quality of the discussion. Majority of the dialogue is focused on the misbehaviors. TC affect is calm. ,1_1819_2_51
2019-03-31 10:37:03,2019-03-31 11:13:58,IP Address,174.226.147.238,100,2214,True,2019-03-31 11:13:58,R_SDxLrNNKeYWOhFv,,,,,37.2326965332031,-79.9462966918945,anonymous,EN,Ethan video game,Claire,120,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,8,7,5,3,2,4,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,,,,,,Sim ended,27,39,21,21,6,19,"increasingly irritated
firm","tone of voice sounded more and more irritated
didn’t smile a lot
",6,"'-The teaching candidate supported students in generating 2 reasonable classroom expectations.
-TC re-directed almost all off-task behavior using specific bodily cues, however, redirections were pretty lengthy and detracted from the overall quality of the conversation
-Dialogue is sometimes focused on classroom norms and their rationale. At other times it is (a) focused on students and their misbehavior, (b) used in attempts to keep the discussion afloat during unaddressed student misbehavior
-TC affect is fairly calm, but increasingly more irritated throughout the simulation
-The teacher candidate inconsistently supported student engagement. All students were on-task and demonstrating signs of engagement for some of the simulation.
",1_1819_4_120
2019-03-31 11:16:22,2019-03-31 11:17:26,IP Address,199.111.226.205,100,64,True,2019-03-31 11:17:26,R_3GDnkA98Cudms0x,,,,,38.0935974121093,-78.5623016357421,anonymous,EN,Ethan video game,Maggie,95,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,4,4,11,2,3,6,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,Next behavior,Sim ended,4,6,10,13,45,26,"Calm, warm but firm","Maintained consistent tone and level of voice, didn’t seem ruffled at any point. Didn’t change body language or facial expressions when giving redirections.",7,"TC supported students in generating 3 classroom expectations with rationale TC attempted with mixed success to redirect off task student behavior. 2 disruptions detracted from overall quality of discussion. Dialogue is often focused on norms, but occasionally on misbehavior. TC affect is calm. ",1_1819_3_95
2019-03-31 11:14:02,2019-03-31 11:29:33,IP Address,73.251.19.136,100,930,True,2019-03-31 11:29:33,R_1GNVqQt1Ihohywz,,,,,38.0321044921875,-78.4889984130859,anonymous,EN,Ethan video game,Claire,57,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,16,49,29,6,18,11,No,,No,No,No,No,Yes,,Yes,Yes,Yes,Yes,Next behavior,,Next behavior,Next behavior,Next behavior,Sim ended,46,,27,35,38,14,"flustered
irritated
","rolled eyes multiple times
sighed a a lot
",2,"'-The teacher candidate struggled to facilitate a discussion about classroom norms. At the low end the discussion was derailed because the teacher did not effectively redirect student behavior. 
-At the low end, the teaching candidate was not able to support students in generating any reasonable classroom expectations.
-TC ignored one off-task behavior, but she acknowledged every other off-task behavior
-Disruptions were lengthy and detracted from the overall quality of the conversation
-The majority of dialogue/sounds are (a) TC engaging with students about their behavior (b) TC attempts to keep the discussion afloat during unaddressed student misbehavior (c) student misbehavior.
-Overall teacher candidate affect is not calm and may grow less so over the course of the simulation. Teacher candidate may appear nervous, flustered, or rattled. Candidates became visibly irritated 
",1_1819_2_57
2019-03-31 11:36:02,2019-03-31 11:36:56,IP Address,199.111.226.205,100,53,True,2019-03-31 11:36:56,R_3PZjDg52E3UHNSQ,,,,,38.0935974121093,-78.5623016357421,anonymous,EN,Ethan video game,Maggie,91,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,3,3,4,3,5,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,,,,,,8,5,21,5,13,9,"Calm, warm but firm, friendly, confident","Didn’t’ change tone of voice or level when speaking to students or redirecting their behavior. Kept a calm composure throughout, unruffled. ",9,"TC facilitated a well paced discussion focused on classroom norms and their rationale. TC supported students in generating 3 expectations with rationale. TC efficiently redirected all off task behaviors, only one was a little long, most were under 10 second redirections. Majority of dialogue advances classroom discussion. TC supported student engagement so all students were on task for majority of simulation. TC is confident and remains unruffled. ",1_1819_3_91
2019-03-31 12:02:04,2019-03-31 12:02:52,IP Address,199.111.226.205,100,48,True,2019-03-31 12:02:53,R_1gLxstSMqY3CPJp,,,,,38.0935974121093,-78.5623016357421,anonymous,EN,Ethan video game,Maggie,42,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,5,5,3,3,4,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,,,,,,4,3,16,6,6,6,"Calm, warm but firm, confident. ",TC didn’t change her tone of voice or body language when giving redirections. Maintained a consistent calm tone and composure throughout. ,9,"TC facilitated a well paced discussion focused on classroom norms and their rationale. TC supported students in generating over 3 norms with rationale. TC efficiently redirected all off task student behavior, disruptions were extremely short with only one redirection more than 10 seconds and all under 20. Majority of dialogue advances classroom discussion. TC supported student engagement such that all students were engaged most of the time. TC uses positive behavioral praise (only on one instance). TC affect is confident. ",1_1819_2_42
2019-03-31 13:13:03,2019-03-31 13:27:41,IP Address,174.226.147.238,100,877,True,2019-03-31 13:27:41,R_2wmDHYjzQAS6BmL,,,,,37.2326965332031,-79.9462966918945,anonymous,EN,Ethan video game,Claire,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,2,4,3,3,4,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,,,,,,5,4,6,8,7,7,"warm, but firm
unruffled","smiles a lot, positive body language
uses please and thank you when giving redirections
",10,"'-The teaching candidate supported students in generating 2-3 reasonable classroom expectations as well as a rationale for them
-The teacher candidate facilitated a well-paced discussion focused on classroom norms and their rationale. 
-The teacher efficiently redirected all off-task student behavior such that disruptions were extremely brief and did not detract from the overall quality of the discussion. 
-The majority of dialogue advances the classroom discussion.
-At the high end, the teacher candidate uses positive behavioral praise. 
• Teacher candidate affect is confident and they remain unruffled throughout the simulation. 
",1_1819_3_73
2019-03-31 13:53:31,2019-03-31 14:08:03,IP Address,73.251.19.136,100,871,True,2019-03-31 14:08:03,R_2CDRAx071PhIiRO,,,,,38.0321044921875,-78.4889984130859,anonymous,EN,Ethan video game,Claire,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,40,5,22,35,4,2,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Next behavior,Next behavior,Next behavior,Next behavior,Next behavior,Sim ended,15,47,38,7,45,28,"nervous
rattled","voice is shaky
TC seems hesitant to speak up at times
",3,"'-TC was able to support students in generating one norm with no rationale
-Disruptions were lengthy and detracted from the conversation
-TC was unable to effectively redirect any misbehaviors, TC acknowledged all of the behaviors but their redirections were lengthy and did not include any specific bodily cues
-The majority of dialogue/sounds are (a) TC engaging with students about their behavior (b) TC attempts to keep the discussion afloat during unaddressed student misbehavior (c) student misbehavior.
-Overall teacher candidate affect is not calm and may grow less so over the course of the simulation. Teacher candidate may appear nervous, flustered, or rattled. 
",1_1819_1_13
